Exp3 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
4 15s 109.5 0.5 scrambled-1126.jpg
4 15s 110 0.5 scrambled-740.jpg
4 15s 110.5 0.5 scrambled-720.jpg
4 15s 111 0.5 scrambled-777.jpg
4 15s 111.5 0.5 scrambled-828.jpg
4 15s 112 0.5 scrambled-407.jpg
4 15s 112.5 0.5 scrambled-661.jpg
4 15s 113 0.5 scrambled-506.jpg
4 15s 113.5 0.5 scrambled-932.jpg
4 15s 114 0.5 scrambled-324.jpg
4 15s 114.5 0.5 scrambled-109.jpg
4 15s 115 0.5 scrambled-259.jpg
4 15s 115.5 0.5 scrambled-1053.jpg
5 4s 128 0.13333 scrambled-378.jpg
5 4s 128.1333 0.13333 scrambled-1109.jpg
5 4s 128.2667 0.13333 scrambled-865.jpg
5 4s 128.4 0.13333 scrambled-755.jpg
5 4s 128.5333 0.13333 scrambled-1419.jpg
5 4s 128.6667 0.13333 scrambled-507.jpg
5 4s 128.8 0.13333 scrambled-839.jpg
5 4s 128.9333 0.13333 scrambled-792.jpg
5 4s 129.0667 0.13333 scrambled-216.jpg
5 4s 129.2 0.13333 scrambled-148.jpg
5 4s 129.3333 0.13333 scrambled-581.jpg
5 4s 129.4667 0.13333 scrambled-829.jpg
5 4s 129.6 0.13333 scrambled-1339.jpg
5 4s 129.7333 0.13333 scrambled-224.jpg
5 4s 129.8667 0.13333 scrambled-793.jpg
5 4s 130 0.13333 scrambled-698.jpg
5 4s 130.1333 0.13333 scrambled-43.jpg
5 4s 130.2667 0.13333 scrambled-494.jpg
5 4s 130.4 0.13333 scrambled-476.jpg
5 4s 130.5333 0.13333 scrambled-951.jpg
5 4s 130.6667 0.13333 scrambled-364.jpg
5 4s 130.8 0.13333 scrambled-624.jpg
5 4s 130.9333 0.13333 scrambled-1216.jpg
5 4s 131.0667 0.13333 scrambled-1210.jpg
5 4s 131.2 0.13333 scrambled-1433.jpg
5 4s 131.3333 0.13333 scrambled-1317.jpg
5 4s 131.4667 0.13333 scrambled-637.jpg
5 4s 131.6 0.13333 scrambled-136.jpg
5 4s 131.7333 0.13333 scrambled-649.jpg
5 4s 131.8667 0.13333 scrambled-1143.jpg
6 2s 144 0.066667 scrambled-919.jpg
6 2s 144.0667 0.066667 scrambled-857.jpg
6 2s 144.1333 0.066667 scrambled-1086.jpg
6 2s 144.2 0.066667 scrambled-867.jpg
6 2s 144.2667 0.066667 scrambled-778.jpg
6 2s 144.3333 0.066667 scrambled-346.jpg
6 2s 144.4 0.066667 scrambled-84.jpg
6 2s 144.4667 0.066667 scrambled-858.jpg
6 2s 144.5333 0.066667 scrambled-154.jpg
6 2s 144.6 0.066667 scrambled-790.jpg
6 2s 144.6667 0.066667 scrambled-308.jpg
6 2s 144.7333 0.066667 scrambled-1258.jpg
6 2s 144.8 0.066667 scrambled-679.jpg
6 2s 144.8667 0.066667 scrambled-727.jpg
6 2s 144.9333 0.066667 scrambled-868.jpg
6 2s 145 0.066667 scrambled-1355.jpg
6 2s 145.0667 0.066667 scrambled-124.jpg
6 2s 145.1333 0.066667 scrambled-582.jpg
6 2s 145.2 0.066667 scrambled-257.jpg
6 2s 145.2667 0.066667 scrambled-1135.jpg
6 2s 145.3333 0.066667 scrambled-1183.jpg
6 2s 145.4 0.066667 scrambled-1049.jpg
6 2s 145.4667 0.066667 scrambled-1185.jpg
6 2s 145.5333 0.066667 scrambled-56.jpg
6 2s 145.6 0.066667 scrambled-1252.jpg
6 2s 145.6667 0.066667 scrambled-518.jpg
6 2s 145.7333 0.066667 scrambled-4.jpg
6 2s 145.8 0.066667 scrambled-870.jpg
6 2s 145.8667 0.066667 scrambled-662.jpg
6 2s 145.9333 0.066667 scrambled-996.jpg
7 30s 158 1 scrambled-128.jpg
7 30s 159 1 scrambled-123.jpg
7 30s 160 1 scrambled-1364.jpg
7 30s 161 1 scrambled-639.jpg
7 30s 162 1 scrambled-587.jpg
7 30s 163 1 scrambled-1307.jpg
7 30s 164 1 scrambled-57.jpg
7 30s 165 1 scrambled-298.jpg
7 30s 166 1 scrambled-530.jpg
7 30s 167 1 scrambled-820.jpg
7 30s 168 1 scrambled-1214.jpg
7 30s 169 1 scrambled-103.jpg
7 30s 170 1 scrambled-1438.jpg
7 30s 171 1 scrambled-452.jpg
7 30s 172 1 scrambled-944.jpg
7 30s 173 1 scrambled-413.jpg
7 30s 174 1 scrambled-899.jpg
7 30s 175 1 scrambled-572.jpg
7 30s 176 1 scrambled-357.jpg
7 30s 177 1 scrambled-1403.jpg
7 30s 178 1 scrambled-901.jpg
7 30s 179 1 scrambled-387.jpg
7 30s 180 1 scrambled-89.jpg
7 30s 181 1 scrambled-42.jpg
7 30s 182 1 scrambled-963.jpg
7 30s 183 1 scrambled-939.jpg
7 30s 184 1 scrambled-1358.jpg
7 30s 185 1 scrambled-93.jpg
7 30s 186 1 scrambled-887.jpg
7 30s 187 1 scrambled-663.jpg
8 15s 200 0.5 scrambled-323.jpg
8 15s 200.5 0.5 scrambled-566.jpg
8 15s 201 0.5 scrambled-284.jpg
8 15s 201.5 0.5 scrambled-871.jpg
8 15s 202 0.5 scrambled-164.jpg
8 15s 202.5 0.5 scrambled-890.jpg
8 15s 203 0.5 scrambled-206.jpg
8 15s 203.5 0.5 scrambled-348.jpg
8 15s 204 0.5 scrambled-18.jpg
8 15s 204.5 0.5 scrambled-309.jpg
8 15s 205 0.5 scrambled-938.jpg
8 15s 205.5 0.5 scrambled-714.jpg
8 15s 206 0.5 scrambled-449.jpg
8 15s 206.5 0.5 scrambled-1005.jpg
8 15s 207 0.5 scrambled-694.jpg
8 15s 207.5 0.5 scrambled-1105.jpg
8 15s 208 0.5 scrambled-677.jpg
8 15s 208.5 0.5 scrambled-709.jpg
8 15s 209 0.5 scrambled-345.jpg
8 15s 209.5 0.5 scrambled-388.jpg
8 15s 210 0.5 scrambled-1120.jpg
8 15s 210.5 0.5 scrambled-1013.jpg
8 15s 211 0.5 scrambled-957.jpg
8 15s 211.5 0.5 scrambled-121.jpg
8 15s 212 0.5 scrambled-1051.jpg
8 15s 212.5 0.5 scrambled-1110.jpg
8 15s 213 0.5 scrambled-279.jpg
8 15s 213.5 0.5 scrambled-174.jpg
8 15s 214 0.5 scrambled-137.jpg
8 15s 214.5 0.5 scrambled-999.jpg
9 8s 227 0.26667 scrambled-724.jpg
9 8s 227.2667 0.26667 scrambled-880.jpg
9 8s 227.5333 0.26667 scrambled-212.jpg
9 8s 227.8 0.26667 scrambled-33.jpg
9 8s 228.0667 0.26667 scrambled-841.jpg
9 8s 228.3333 0.26667 scrambled-461.jpg
9 8s 228.6 0.26667 scrambled-172.jpg
9 8s 228.8667 0.26667 scrambled-640.jpg
9 8s 229.1333 0.26667 scrambled-1197.jpg
9 8s 229.4 0.26667 scrambled-585.jpg
9 8s 229.6667 0.26667 scrambled-353.jpg
9 8s 229.9333 0.26667 scrambled-1385.jpg
9 8s 230.2 0.26667 scrambled-361.jpg
9 8s 230.4667 0.26667 scrambled-455.jpg
9 8s 230.7333 0.26667 scrambled-517.jpg
9 8s 231 0.26667 scrambled-636.jpg
9 8s 231.2667 0.26667 scrambled-1113.jpg
9 8s 231.5333 0.26667 scrambled-204.jpg
9 8s 231.8 0.26667 scrambled-1231.jpg
9 8s 232.0667 0.26667 scrambled-872.jpg
9 8s 232.3333 0.26667 scrambled-65.jpg
9 8s 232.6 0.26667 scrambled-736.jpg
9 8s 232.8667 0.26667 scrambled-548.jpg
9 8s 233.1333 0.26667 scrambled-268.jpg
9 8s 233.4 0.26667 scrambled-326.jpg
9 8s 233.6667 0.26667 scrambled-573.jpg
9 8s 233.9333 0.26667 scrambled-1393.jpg
9 8s 234.2 0.26667 scrambled-638.jpg
9 8s 234.4667 0.26667 scrambled-1310.jpg
9 8s 234.7333 0.26667 scrambled-814.jpg
10 4s 247 0.13333 scrambled-658.jpg
10 4s 247.1333 0.13333 scrambled-811.jpg
10 4s 247.2667 0.13333 scrambled-1286.jpg
10 4s 247.4 0.13333 scrambled-199.jpg
10 4s 247.5333 0.13333 scrambled-654.jpg
10 4s 247.6667 0.13333 scrambled-473.jpg
10 4s 247.8 0.13333 scrambled-715.jpg
10 4s 247.9333 0.13333 scrambled-628.jpg
10 4s 248.0667 0.13333 scrambled-1122.jpg
10 4s 248.2 0.13333 scrambled-881.jpg
10 4s 248.3333 0.13333 scrambled-935.jpg
10 4s 248.4667 0.13333 scrambled-728.jpg
10 4s 248.6 0.13333 scrambled-558.jpg
10 4s 248.7333 0.13333 scrambled-875.jpg
10 4s 248.8667 0.13333 scrambled-1085.jpg
10 4s 249 0.13333 scrambled-1050.jpg
10 4s 249.1333 0.13333 scrambled-1431.jpg
10 4s 249.2667 0.13333 scrambled-505.jpg
10 4s 249.4 0.13333 scrambled-223.jpg
10 4s 249.5333 0.13333 scrambled-1009.jpg
10 4s 249.6667 0.13333 scrambled-48.jpg
10 4s 249.8 0.13333 scrambled-430.jpg
10 4s 249.9333 0.13333 scrambled-992.jpg
10 4s 250.0667 0.13333 scrambled-1099.jpg
10 4s 250.2 0.13333 scrambled-205.jpg
10 4s 250.3333 0.13333 scrambled-366.jpg
10 4s 250.4667 0.13333 scrambled-207.jpg
10 4s 250.6 0.13333 scrambled-1032.jpg
10 4s 250.7333 0.13333 scrambled-604.jpg
10 4s 250.8667 0.13333 scrambled-970.jpg
