Exp2 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
2 4s 55.7333 0.033333 scrambled-171.jpg
2 4s 55.8667 0.033333 scrambled-1156.jpg
2 4s 56 0.033333 scrambled-1134.jpg
2 4s 56.1333 0.033333 scrambled-490.jpg
2 4s 56.2667 0.033333 scrambled-1018.jpg
2 4s 56.4 0.033333 scrambled-1222.jpg
2 4s 56.5333 0.033333 scrambled-1419.jpg
2 4s 56.6667 0.033333 scrambled-1325.jpg
2 4s 56.8 0.033333 scrambled-1244.jpg
2 4s 56.9333 0.033333 scrambled-254.jpg
2 4s 57.0667 0.033333 scrambled-342.jpg
2 4s 57.2 0.033333 scrambled-306.jpg
2 4s 57.3333 0.033333 scrambled-1292.jpg
2 4s 57.4667 0.033333 scrambled-830.jpg
2 4s 57.6 0.033333 scrambled-629.jpg
2 4s 57.7333 0.033333 scrambled-351.jpg
2 4s 57.8667 0.033333 scrambled-265.jpg
3 15s 83 0.033333 scrambled-798.jpg
3 15s 83.5 0.033333 scrambled-164.jpg
3 15s 84 0.033333 scrambled-1237.jpg
3 15s 84.5 0.033333 scrambled-665.jpg
3 15s 85 0.033333 scrambled-1276.jpg
3 15s 85.5 0.033333 scrambled-418.jpg
3 15s 86 0.033333 scrambled-863.jpg
3 15s 86.5 0.033333 scrambled-1007.jpg
3 15s 87 0.033333 scrambled-269.jpg
3 15s 87.5 0.033333 scrambled-847.jpg
3 15s 88 0.033333 scrambled-517.jpg
3 15s 88.5 0.033333 scrambled-460.jpg
3 15s 89 0.033333 scrambled-631.jpg
3 15s 89.5 0.033333 scrambled-1332.jpg
3 15s 90 0.033333 scrambled-150.jpg
3 15s 90.5 0.033333 scrambled-777.jpg
3 15s 91 0.033333 scrambled-1199.jpg
3 15s 91.5 0.033333 scrambled-1127.jpg
3 15s 92 0.033333 scrambled-640.jpg
3 15s 92.5 0.033333 scrambled-715.jpg
3 15s 93 0.033333 scrambled-1227.jpg
3 15s 93.5 0.033333 scrambled-329.jpg
3 15s 94 0.033333 scrambled-1392.jpg
3 15s 94.5 0.033333 scrambled-719.jpg
3 15s 95 0.033333 scrambled-1239.jpg
3 15s 95.5 0.033333 scrambled-63.jpg
3 15s 96 0.033333 scrambled-1328.jpg
3 15s 96.5 0.033333 scrambled-1433.jpg
3 15s 97 0.033333 scrambled-317.jpg
3 15s 97.5 0.033333 scrambled-727.jpg
4 2s 110 0.033333 scrambled-389.jpg
4 2s 110.0667 0.033333 scrambled-1424.jpg
4 2s 110.1333 0.033333 scrambled-1252.jpg
4 2s 110.2 0.033333 scrambled-542.jpg
4 2s 110.2667 0.033333 scrambled-367.jpg
4 2s 110.3333 0.033333 scrambled-821.jpg
4 2s 110.4 0.033333 scrambled-1143.jpg
4 2s 110.4667 0.033333 scrambled-951.jpg
4 2s 110.5333 0.033333 scrambled-203.jpg
4 2s 110.6 0.033333 scrambled-94.jpg
4 2s 110.6667 0.033333 scrambled-1401.jpg
4 2s 110.7333 0.033333 scrambled-1171.jpg
4 2s 110.8 0.033333 scrambled-224.jpg
4 2s 110.8667 0.033333 scrambled-931.jpg
4 2s 110.9333 0.033333 scrambled-1025.jpg
4 2s 111 0.033333 scrambled-192.jpg
4 2s 111.0667 0.033333 scrambled-842.jpg
4 2s 111.1333 0.033333 scrambled-1270.jpg
4 2s 111.2 0.033333 scrambled-801.jpg
4 2s 111.2667 0.033333 scrambled-424.jpg
4 2s 111.3333 0.033333 scrambled-479.jpg
4 2s 111.4 0.033333 scrambled-305.jpg
4 2s 111.4667 0.033333 scrambled-88.jpg
4 2s 111.5333 0.033333 scrambled-405.jpg
4 2s 111.6 0.033333 scrambled-1173.jpg
4 2s 111.6667 0.033333 scrambled-65.jpg
4 2s 111.7333 0.033333 scrambled-344.jpg
4 2s 111.8 0.033333 scrambled-609.jpg
4 2s 111.8667 0.033333 scrambled-846.jpg
4 2s 111.9333 0.033333 scrambled-1258.jpg
5 8s 124 0.033333 scrambled-740.jpg
5 8s 124.2667 0.033333 scrambled-1052.jpg
5 8s 124.5333 0.033333 scrambled-469.jpg
5 8s 124.8 0.033333 scrambled-289.jpg
5 8s 125.0667 0.033333 scrambled-140.jpg
5 8s 125.3333 0.033333 scrambled-304.jpg
5 8s 125.6 0.033333 scrambled-1236.jpg
5 8s 125.8667 0.033333 scrambled-583.jpg
5 8s 126.1333 0.033333 scrambled-1120.jpg
5 8s 126.4 0.033333 scrambled-129.jpg
5 8s 126.6667 0.033333 scrambled-434.jpg
5 8s 126.9333 0.033333 scrambled-568.jpg
5 8s 127.2 0.033333 scrambled-136.jpg
5 8s 127.4667 0.033333 scrambled-1113.jpg
5 8s 127.7333 0.033333 scrambled-404.jpg
5 8s 128 0.033333 scrambled-80.jpg
5 8s 128.2667 0.033333 scrambled-1281.jpg
5 8s 128.5333 0.033333 scrambled-1359.jpg
5 8s 128.8 0.033333 scrambled-543.jpg
5 8s 129.0667 0.033333 scrambled-601.jpg
5 8s 129.3333 0.033333 scrambled-587.jpg
5 8s 129.6 0.033333 scrambled-676.jpg
5 8s 129.8667 0.033333 scrambled-85.jpg
5 8s 130.1333 0.033333 scrambled-1043.jpg
5 8s 130.4 0.033333 scrambled-1327.jpg
5 8s 130.6667 0.033333 scrambled-36.jpg
5 8s 130.9333 0.033333 scrambled-1375.jpg
5 8s 131.2 0.033333 scrambled-46.jpg
5 8s 131.4667 0.033333 scrambled-239.jpg
5 8s 131.7333 0.033333 scrambled-1109.jpg
6 15s 144 0.033333 scrambled-655.jpg
6 15s 144.5 0.033333 scrambled-619.jpg
6 15s 145 0.033333 scrambled-528.jpg
6 15s 145.5 0.033333 scrambled-927.jpg
6 15s 146 0.033333 scrambled-401.jpg
6 15s 146.5 0.033333 scrambled-132.jpg
6 15s 147 0.033333 scrambled-859.jpg
6 15s 147.5 0.033333 scrambled-934.jpg
6 15s 148 0.033333 scrambled-1371.jpg
6 15s 148.5 0.033333 scrambled-794.jpg
6 15s 149 0.033333 scrambled-348.jpg
6 15s 149.5 0.033333 scrambled-1314.jpg
6 15s 150 0.033333 scrambled-1135.jpg
6 15s 150.5 0.033333 scrambled-402.jpg
6 15s 151 0.033333 scrambled-1219.jpg
6 15s 151.5 0.033333 scrambled-144.jpg
6 15s 152 0.033333 scrambled-260.jpg
6 15s 152.5 0.033333 scrambled-12.jpg
6 15s 153 0.033333 scrambled-1106.jpg
6 15s 153.5 0.033333 scrambled-212.jpg
6 15s 154 0.033333 scrambled-1028.jpg
6 15s 154.5 0.033333 scrambled-226.jpg
6 15s 155 0.033333 scrambled-486.jpg
6 15s 155.5 0.033333 scrambled-978.jpg
6 15s 156 0.033333 scrambled-872.jpg
6 15s 156.5 0.033333 scrambled-770.jpg
6 15s 157 0.033333 scrambled-1204.jpg
6 15s 157.5 0.033333 scrambled-1016.jpg
6 15s 158 0.033333 scrambled-758.jpg
6 15s 158.5 0.033333 scrambled-539.jpg
7 30s 171 0.033333 scrambled-1092.jpg
7 30s 172 0.033333 scrambled-32.jpg
7 30s 173 0.033333 scrambled-113.jpg
7 30s 174 0.033333 scrambled-292.jpg
7 30s 175 0.033333 scrambled-755.jpg
7 30s 176 0.033333 scrambled-326.jpg
7 30s 177 0.033333 scrambled-950.jpg
7 30s 178 0.033333 scrambled-1255.jpg
7 30s 179 0.033333 scrambled-985.jpg
7 30s 180 0.033333 scrambled-488.jpg
7 30s 181 0.033333 scrambled-1035.jpg
7 30s 182 0.033333 scrambled-110.jpg
7 30s 183 0.033333 scrambled-436.jpg
7 30s 184 0.033333 scrambled-974.jpg
7 30s 185 0.033333 scrambled-917.jpg
7 30s 186 0.033333 scrambled-1139.jpg
7 30s 187 0.033333 scrambled-603.jpg
7 30s 188 0.033333 scrambled-1378.jpg
7 30s 189 0.033333 scrambled-165.jpg
7 30s 190 0.033333 scrambled-1008.jpg
7 30s 191 0.033333 scrambled-142.jpg
7 30s 192 0.033333 scrambled-1160.jpg
7 30s 193 0.033333 scrambled-505.jpg
7 30s 194 0.033333 scrambled-710.jpg
7 30s 195 0.033333 scrambled-1045.jpg
7 30s 196 0.033333 scrambled-958.jpg
7 30s 197 0.033333 scrambled-787.jpg
7 30s 198 0.033333 scrambled-566.jpg
7 30s 199 0.033333 scrambled-1098.jpg
7 30s 200 0.033333 scrambled-1220.jpg
8 2s 213 0.033333 scrambled-747.jpg
8 2s 213.0667 0.033333 scrambled-681.jpg
8 2s 213.1333 0.033333 scrambled-1334.jpg
8 2s 213.2 0.033333 scrambled-323.jpg
8 2s 213.2667 0.033333 scrambled-903.jpg
8 2s 213.3333 0.033333 scrambled-1022.jpg
8 2s 213.4 0.033333 scrambled-382.jpg
8 2s 213.4667 0.033333 scrambled-687.jpg
8 2s 213.5333 0.033333 scrambled-1369.jpg
8 2s 213.6 0.033333 scrambled-1170.jpg
8 2s 213.6667 0.033333 scrambled-1232.jpg
8 2s 213.7333 0.033333 scrambled-1141.jpg
8 2s 213.8 0.033333 scrambled-1398.jpg
8 2s 213.8667 0.033333 scrambled-308.jpg
8 2s 213.9333 0.033333 scrambled-738.jpg
8 2s 214 0.033333 scrambled-1400.jpg
8 2s 214.0667 0.033333 scrambled-597.jpg
8 2s 214.1333 0.033333 scrambled-8.jpg
8 2s 214.2 0.033333 scrambled-1425.jpg
8 2s 214.2667 0.033333 scrambled-599.jpg
8 2s 214.3333 0.033333 scrambled-1344.jpg
8 2s 214.4 0.033333 scrambled-610.jpg
8 2s 214.4667 0.033333 scrambled-6.jpg
8 2s 214.5333 0.033333 scrambled-800.jpg
8 2s 214.6 0.033333 scrambled-464.jpg
8 2s 214.6667 0.033333 scrambled-1299.jpg
8 2s 214.7333 0.033333 scrambled-585.jpg
8 2s 214.8 0.033333 scrambled-163.jpg
8 2s 214.8667 0.033333 scrambled-885.jpg
8 2s 214.9333 0.033333 scrambled-352.jpg
9 8s 240 0.033333 scrambled-445.jpg
9 8s 240.2667 0.033333 scrambled-910.jpg
9 8s 240.5333 0.033333 scrambled-379.jpg
9 8s 240.8 0.033333 scrambled-804.jpg
9 8s 241.0667 0.033333 scrambled-316.jpg
9 8s 241.3333 0.033333 scrambled-957.jpg
9 8s 241.6 0.033333 scrambled-9.jpg
9 8s 241.8667 0.033333 scrambled-1108.jpg
9 8s 242.1333 0.033333 scrambled-845.jpg
9 8s 242.4 0.033333 scrambled-19.jpg
9 8s 242.6667 0.033333 scrambled-476.jpg
9 8s 242.9333 0.033333 scrambled-854.jpg
9 8s 243.2 0.033333 scrambled-17.jpg
9 8s 243.4667 0.033333 scrambled-252.jpg
9 8s 243.7333 0.033333 scrambled-812.jpg
9 8s 244 0.033333 scrambled-1185.jpg
9 8s 244.2667 0.033333 scrambled-506.jpg
9 8s 244.5333 0.033333 scrambled-759.jpg
9 8s 244.8 0.033333 scrambled-126.jpg
9 8s 245.0667 0.033333 scrambled-200.jpg
9 8s 245.3333 0.033333 scrambled-293.jpg
9 8s 245.6 0.033333 scrambled-925.jpg
9 8s 245.8667 0.033333 scrambled-548.jpg
9 8s 246.1333 0.033333 scrambled-716.jpg
9 8s 246.4 0.033333 scrambled-900.jpg
9 8s 246.6667 0.033333 scrambled-43.jpg
9 8s 246.9333 0.033333 scrambled-1122.jpg
9 8s 247.2 0.033333 scrambled-385.jpg
9 8s 247.4667 0.033333 scrambled-1321.jpg
9 8s 247.7333 0.033333 scrambled-3.jpg
10 4s 260 0.033333 scrambled-204.jpg
10 4s 260.1333 0.033333 scrambled-1319.jpg
10 4s 260.2667 0.033333 scrambled-902.jpg
10 4s 260.4 0.033333 scrambled-24.jpg
10 4s 260.5333 0.033333 scrambled-1198.jpg
10 4s 260.6667 0.033333 scrambled-623.jpg
10 4s 260.8 0.033333 scrambled-711.jpg
10 4s 260.9333 0.033333 scrambled-700.jpg
10 4s 261.0667 0.033333 scrambled-403.jpg
10 4s 261.2 0.033333 scrambled-1347.jpg
10 4s 261.3333 0.033333 scrambled-190.jpg
10 4s 261.4667 0.033333 scrambled-826.jpg
10 4s 261.6 0.033333 scrambled-912.jpg
10 4s 261.7333 0.033333 scrambled-75.jpg
10 4s 261.8667 0.033333 scrambled-353.jpg
10 4s 262 0.033333 scrambled-286.jpg
10 4s 262.1333 0.033333 scrambled-492.jpg
10 4s 262.2667 0.033333 scrambled-773.jpg
10 4s 262.4 0.033333 scrambled-1260.jpg
10 4s 262.5333 0.033333 scrambled-92.jpg
10 4s 262.6667 0.033333 scrambled-735.jpg
10 4s 262.8 0.033333 scrambled-886.jpg
10 4s 262.9333 0.033333 scrambled-884.jpg
10 4s 263.0667 0.033333 scrambled-892.jpg
10 4s 263.2 0.033333 scrambled-440.jpg
10 4s 263.3333 0.033333 scrambled-696.jpg
10 4s 263.4667 0.033333 scrambled-581.jpg
10 4s 263.6 0.033333 scrambled-646.jpg
10 4s 263.7333 0.033333 scrambled-550.jpg
10 4s 263.8667 0.033333 scrambled-833.jpg
