Exp3 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
8 8s 200.5333 0.26667 scrambled-956.jpg
8 8s 200.8 0.26667 scrambled-1164.jpg
8 8s 201.0667 0.26667 scrambled-406.jpg
8 8s 201.3333 0.26667 scrambled-343.jpg
8 8s 201.6 0.26667 scrambled-99.jpg
8 8s 201.8667 0.26667 scrambled-1359.jpg
8 8s 202.1333 0.26667 scrambled-730.jpg
8 8s 202.4 0.26667 scrambled-998.jpg
8 8s 202.6667 0.26667 scrambled-366.jpg
8 8s 202.9333 0.26667 scrambled-1030.jpg
8 8s 203.2 0.26667 scrambled-299.jpg
8 8s 203.4667 0.26667 scrambled-166.jpg
8 8s 203.7333 0.26667 scrambled-279.jpg
8 8s 204 0.26667 scrambled-101.jpg
8 8s 204.2667 0.26667 scrambled-476.jpg
8 8s 204.5333 0.26667 scrambled-117.jpg
8 8s 204.8 0.26667 scrambled-54.jpg
8 8s 205.0667 0.26667 scrambled-938.jpg
8 8s 205.3333 0.26667 scrambled-786.jpg
8 8s 205.6 0.26667 scrambled-244.jpg
8 8s 205.8667 0.26667 scrambled-167.jpg
8 8s 206.1333 0.26667 scrambled-1193.jpg
8 8s 206.4 0.26667 scrambled-1391.jpg
8 8s 206.6667 0.26667 scrambled-437.jpg
8 8s 206.9333 0.26667 scrambled-292.jpg
8 8s 207.2 0.26667 scrambled-338.jpg
8 8s 207.4667 0.26667 scrambled-281.jpg
8 8s 207.7333 0.26667 scrambled-621.jpg
9 15s 220 0.5 scrambled-890.jpg
9 15s 220.5 0.5 scrambled-136.jpg
9 15s 221 0.5 scrambled-337.jpg
9 15s 221.5 0.5 scrambled-644.jpg
9 15s 222 0.5 scrambled-1012.jpg
9 15s 222.5 0.5 scrambled-714.jpg
9 15s 223 0.5 scrambled-872.jpg
9 15s 223.5 0.5 scrambled-1188.jpg
9 15s 224 0.5 scrambled-582.jpg
9 15s 224.5 0.5 scrambled-1253.jpg
9 15s 225 0.5 scrambled-756.jpg
9 15s 225.5 0.5 scrambled-249.jpg
9 15s 226 0.5 scrambled-512.jpg
9 15s 226.5 0.5 scrambled-422.jpg
9 15s 227 0.5 scrambled-374.jpg
9 15s 227.5 0.5 scrambled-741.jpg
9 15s 228 0.5 scrambled-1390.jpg
9 15s 228.5 0.5 scrambled-1212.jpg
9 15s 229 0.5 scrambled-1398.jpg
9 15s 229.5 0.5 scrambled-554.jpg
9 15s 230 0.5 scrambled-921.jpg
9 15s 230.5 0.5 scrambled-982.jpg
9 15s 231 0.5 scrambled-1346.jpg
9 15s 231.5 0.5 scrambled-1173.jpg
9 15s 232 0.5 scrambled-1259.jpg
9 15s 232.5 0.5 scrambled-80.jpg
9 15s 233 0.5 scrambled-1003.jpg
9 15s 233.5 0.5 scrambled-513.jpg
9 15s 234 0.5 scrambled-1404.jpg
9 15s 234.5 0.5 scrambled-705.jpg
10 4s 247 0.13333 scrambled-392.jpg
10 4s 247.1333 0.13333 scrambled-52.jpg
10 4s 247.2667 0.13333 scrambled-62.jpg
10 4s 247.4 0.13333 scrambled-188.jpg
10 4s 247.5333 0.13333 scrambled-1002.jpg
10 4s 247.6667 0.13333 scrambled-573.jpg
10 4s 247.8 0.13333 scrambled-541.jpg
10 4s 247.9333 0.13333 scrambled-393.jpg
10 4s 248.0667 0.13333 scrambled-1300.jpg
10 4s 248.2 0.13333 scrambled-765.jpg
10 4s 248.3333 0.13333 scrambled-82.jpg
10 4s 248.4667 0.13333 scrambled-672.jpg
10 4s 248.6 0.13333 scrambled-1084.jpg
10 4s 248.7333 0.13333 scrambled-557.jpg
10 4s 248.8667 0.13333 scrambled-669.jpg
10 4s 249 0.13333 scrambled-206.jpg
10 4s 249.1333 0.13333 scrambled-689.jpg
10 4s 249.2667 0.13333 scrambled-1101.jpg
10 4s 249.4 0.13333 scrambled-309.jpg
10 4s 249.5333 0.13333 scrambled-414.jpg
10 4s 249.6667 0.13333 scrambled-566.jpg
10 4s 249.8 0.13333 scrambled-1088.jpg
10 4s 249.9333 0.13333 scrambled-878.jpg
10 4s 250.0667 0.13333 scrambled-494.jpg
10 4s 250.2 0.13333 scrambled-480.jpg
10 4s 250.3333 0.13333 scrambled-501.jpg
10 4s 250.4667 0.13333 scrambled-182.jpg
10 4s 250.6 0.13333 scrambled-628.jpg
10 4s 250.7333 0.13333 scrambled-195.jpg
10 4s 250.8667 0.13333 scrambled-835.jpg
