Exp2 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
2 15s 29.5 0.033333 scrambled-108.jpg
2 15s 30 0.033333 scrambled-608.jpg
2 15s 30.5 0.033333 scrambled-325.jpg
2 15s 31 0.033333 scrambled-1303.jpg
2 15s 31.5 0.033333 scrambled-357.jpg
2 15s 32 0.033333 scrambled-1396.jpg
2 15s 32.5 0.033333 scrambled-58.jpg
2 15s 33 0.033333 scrambled-484.jpg
2 15s 33.5 0.033333 scrambled-778.jpg
2 15s 34 0.033333 scrambled-506.jpg
2 15s 34.5 0.033333 scrambled-559.jpg
2 15s 35 0.033333 scrambled-984.jpg
2 15s 35.5 0.033333 scrambled-341.jpg
2 15s 36 0.033333 scrambled-919.jpg
2 15s 36.5 0.033333 scrambled-797.jpg
2 15s 37 0.033333 scrambled-888.jpg
2 15s 37.5 0.033333 scrambled-91.jpg
2 15s 38 0.033333 scrambled-269.jpg
2 15s 38.5 0.033333 scrambled-1345.jpg
2 15s 39 0.033333 scrambled-47.jpg
2 15s 39.5 0.033333 scrambled-127.jpg
2 15s 40 0.033333 scrambled-824.jpg
2 15s 40.5 0.033333 scrambled-1198.jpg
3 8s 53 0.033333 scrambled-1101.jpg
3 8s 53.2667 0.033333 scrambled-1029.jpg
3 8s 53.5333 0.033333 scrambled-603.jpg
3 8s 53.8 0.033333 scrambled-1386.jpg
3 8s 54.0667 0.033333 scrambled-461.jpg
3 8s 54.3333 0.033333 scrambled-551.jpg
3 8s 54.6 0.033333 scrambled-1177.jpg
3 8s 54.8667 0.033333 scrambled-685.jpg
3 8s 55.1333 0.033333 scrambled-508.jpg
3 8s 55.4 0.033333 scrambled-10.jpg
3 8s 55.6667 0.033333 scrambled-580.jpg
3 8s 55.9333 0.033333 scrambled-997.jpg
3 8s 56.2 0.033333 scrambled-1049.jpg
3 8s 56.4667 0.033333 scrambled-977.jpg
3 8s 56.7333 0.033333 scrambled-1157.jpg
3 8s 57 0.033333 scrambled-690.jpg
3 8s 57.2667 0.033333 scrambled-826.jpg
3 8s 57.5333 0.033333 scrambled-399.jpg
3 8s 57.8 0.033333 scrambled-136.jpg
3 8s 58.0667 0.033333 scrambled-196.jpg
3 8s 58.3333 0.033333 scrambled-40.jpg
3 8s 58.6 0.033333 scrambled-586.jpg
3 8s 58.8667 0.033333 scrambled-976.jpg
3 8s 59.1333 0.033333 scrambled-1004.jpg
3 8s 59.4 0.033333 scrambled-665.jpg
3 8s 59.6667 0.033333 scrambled-978.jpg
3 8s 59.9333 0.033333 scrambled-137.jpg
3 8s 60.2 0.033333 scrambled-9.jpg
3 8s 60.4667 0.033333 scrambled-940.jpg
3 8s 60.7333 0.033333 scrambled-359.jpg
4 30s 73 0.033333 scrambled-584.jpg
4 30s 74 0.033333 scrambled-696.jpg
4 30s 75 0.033333 scrambled-103.jpg
4 30s 76 0.033333 scrambled-1085.jpg
4 30s 77 0.033333 scrambled-731.jpg
4 30s 78 0.033333 scrambled-191.jpg
4 30s 79 0.033333 scrambled-234.jpg
4 30s 80 0.033333 scrambled-1183.jpg
4 30s 81 0.033333 scrambled-1222.jpg
4 30s 82 0.033333 scrambled-1172.jpg
4 30s 83 0.033333 scrambled-677.jpg
4 30s 84 0.033333 scrambled-952.jpg
4 30s 85 0.033333 scrambled-397.jpg
4 30s 86 0.033333 scrambled-979.jpg
4 30s 87 0.033333 scrambled-900.jpg
4 30s 88 0.033333 scrambled-367.jpg
4 30s 89 0.033333 scrambled-54.jpg
4 30s 90 0.033333 scrambled-205.jpg
4 30s 91 0.033333 scrambled-1031.jpg
4 30s 92 0.033333 scrambled-338.jpg
4 30s 93 0.033333 scrambled-1350.jpg
4 30s 94 0.033333 scrambled-805.jpg
4 30s 95 0.033333 scrambled-1411.jpg
4 30s 96 0.033333 scrambled-235.jpg
4 30s 97 0.033333 scrambled-811.jpg
4 30s 98 0.033333 scrambled-961.jpg
4 30s 99 0.033333 scrambled-1320.jpg
4 30s 100 0.033333 scrambled-180.jpg
4 30s 101 0.033333 scrambled-1039.jpg
4 30s 102 0.033333 scrambled-1131.jpg
5 4s 115 0.033333 scrambled-1098.jpg
5 4s 115.1333 0.033333 scrambled-1193.jpg
5 4s 115.2667 0.033333 scrambled-1136.jpg
5 4s 115.4 0.033333 scrambled-1249.jpg
5 4s 115.5333 0.033333 scrambled-521.jpg
5 4s 115.6667 0.033333 scrambled-354.jpg
5 4s 115.8 0.033333 scrambled-501.jpg
5 4s 115.9333 0.033333 scrambled-418.jpg
5 4s 116.0667 0.033333 scrambled-808.jpg
5 4s 116.2 0.033333 scrambled-1202.jpg
5 4s 116.3333 0.033333 scrambled-1256.jpg
5 4s 116.4667 0.033333 scrambled-1226.jpg
5 4s 116.6 0.033333 scrambled-698.jpg
5 4s 116.7333 0.033333 scrambled-1133.jpg
5 4s 116.8667 0.033333 scrambled-294.jpg
5 4s 117 0.033333 scrambled-1121.jpg
5 4s 117.1333 0.033333 scrambled-531.jpg
5 4s 117.2667 0.033333 scrambled-18.jpg
5 4s 117.4 0.033333 scrambled-874.jpg
5 4s 117.5333 0.033333 scrambled-1394.jpg
5 4s 117.6667 0.033333 scrambled-938.jpg
5 4s 117.8 0.033333 scrambled-1431.jpg
5 4s 117.9333 0.033333 scrambled-549.jpg
5 4s 118.0667 0.033333 scrambled-96.jpg
5 4s 118.2 0.033333 scrambled-1261.jpg
5 4s 118.3333 0.033333 scrambled-215.jpg
5 4s 118.4667 0.033333 scrambled-320.jpg
5 4s 118.6 0.033333 scrambled-662.jpg
5 4s 118.7333 0.033333 scrambled-639.jpg
5 4s 118.8667 0.033333 scrambled-160.jpg
6 4s 144 0.033333 scrambled-739.jpg
6 4s 144.1333 0.033333 scrambled-261.jpg
6 4s 144.2667 0.033333 scrambled-845.jpg
6 4s 144.4 0.033333 scrambled-233.jpg
6 4s 144.5333 0.033333 scrambled-676.jpg
6 4s 144.6667 0.033333 scrambled-1385.jpg
6 4s 144.8 0.033333 scrambled-1295.jpg
6 4s 144.9333 0.033333 scrambled-273.jpg
6 4s 145.0667 0.033333 scrambled-1182.jpg
6 4s 145.2 0.033333 scrambled-1025.jpg
6 4s 145.3333 0.033333 scrambled-109.jpg
6 4s 145.4667 0.033333 scrambled-1246.jpg
6 4s 145.6 0.033333 scrambled-1160.jpg
6 4s 145.7333 0.033333 scrambled-1019.jpg
6 4s 145.8667 0.033333 scrambled-1173.jpg
6 4s 146 0.033333 scrambled-859.jpg
6 4s 146.1333 0.033333 scrambled-412.jpg
6 4s 146.2667 0.033333 scrambled-20.jpg
6 4s 146.4 0.033333 scrambled-682.jpg
6 4s 146.5333 0.033333 scrambled-218.jpg
6 4s 146.6667 0.033333 scrambled-366.jpg
6 4s 146.8 0.033333 scrambled-970.jpg
6 4s 146.9333 0.033333 scrambled-1251.jpg
6 4s 147.0667 0.033333 scrambled-340.jpg
6 4s 147.2 0.033333 scrambled-572.jpg
6 4s 147.3333 0.033333 scrambled-425.jpg
6 4s 147.4667 0.033333 scrambled-626.jpg
6 4s 147.6 0.033333 scrambled-67.jpg
6 4s 147.7333 0.033333 scrambled-1063.jpg
6 4s 147.8667 0.033333 scrambled-910.jpg
7 15s 173 0.033333 scrambled-806.jpg
7 15s 173.5 0.033333 scrambled-1323.jpg
7 15s 174 0.033333 scrambled-1035.jpg
7 15s 174.5 0.033333 scrambled-345.jpg
7 15s 175 0.033333 scrambled-1041.jpg
7 15s 175.5 0.033333 scrambled-908.jpg
7 15s 176 0.033333 scrambled-104.jpg
7 15s 176.5 0.033333 scrambled-1415.jpg
7 15s 177 0.033333 scrambled-593.jpg
7 15s 177.5 0.033333 scrambled-124.jpg
7 15s 178 0.033333 scrambled-598.jpg
7 15s 178.5 0.033333 scrambled-94.jpg
7 15s 179 0.033333 scrambled-893.jpg
7 15s 179.5 0.033333 scrambled-500.jpg
7 15s 180 0.033333 scrambled-452.jpg
7 15s 180.5 0.033333 scrambled-1290.jpg
7 15s 181 0.033333 scrambled-433.jpg
7 15s 181.5 0.033333 scrambled-1192.jpg
7 15s 182 0.033333 scrambled-1062.jpg
7 15s 182.5 0.033333 scrambled-1440.jpg
7 15s 183 0.033333 scrambled-992.jpg
7 15s 183.5 0.033333 scrambled-523.jpg
7 15s 184 0.033333 scrambled-319.jpg
7 15s 184.5 0.033333 scrambled-920.jpg
7 15s 185 0.033333 scrambled-995.jpg
7 15s 185.5 0.033333 scrambled-799.jpg
7 15s 186 0.033333 scrambled-134.jpg
7 15s 186.5 0.033333 scrambled-122.jpg
7 15s 187 0.033333 scrambled-1269.jpg
7 15s 187.5 0.033333 scrambled-652.jpg
8 30s 200 0.033333 scrambled-1232.jpg
8 30s 201 0.033333 scrambled-576.jpg
8 30s 202 0.033333 scrambled-208.jpg
8 30s 203 0.033333 scrambled-1346.jpg
8 30s 204 0.033333 scrambled-1271.jpg
8 30s 205 0.033333 scrambled-453.jpg
8 30s 206 0.033333 scrambled-654.jpg
8 30s 207 0.033333 scrambled-1142.jpg
8 30s 208 0.033333 scrambled-1399.jpg
8 30s 209 0.033333 scrambled-267.jpg
8 30s 210 0.033333 scrambled-918.jpg
8 30s 211 0.033333 scrambled-1096.jpg
8 30s 212 0.033333 scrambled-956.jpg
8 30s 213 0.033333 scrambled-187.jpg
8 30s 214 0.033333 scrambled-182.jpg
8 30s 215 0.033333 scrambled-1084.jpg
8 30s 216 0.033333 scrambled-482.jpg
8 30s 217 0.033333 scrambled-757.jpg
8 30s 218 0.033333 scrambled-1352.jpg
8 30s 219 0.033333 scrambled-393.jpg
8 30s 220 0.033333 scrambled-647.jpg
8 30s 221 0.033333 scrambled-1194.jpg
8 30s 222 0.033333 scrambled-1044.jpg
8 30s 223 0.033333 scrambled-27.jpg
8 30s 224 0.033333 scrambled-1421.jpg
8 30s 225 0.033333 scrambled-495.jpg
8 30s 226 0.033333 scrambled-230.jpg
8 30s 227 0.033333 scrambled-540.jpg
8 30s 228 0.033333 scrambled-848.jpg
8 30s 229 0.033333 scrambled-887.jpg
9 2s 242 0.033333 scrambled-740.jpg
9 2s 242.0667 0.033333 scrambled-24.jpg
9 2s 242.1333 0.033333 scrambled-1045.jpg
9 2s 242.2 0.033333 scrambled-1229.jpg
9 2s 242.2667 0.033333 scrambled-1349.jpg
9 2s 242.3333 0.033333 scrambled-33.jpg
9 2s 242.4 0.033333 scrambled-1175.jpg
9 2s 242.4667 0.033333 scrambled-1361.jpg
9 2s 242.5333 0.033333 scrambled-822.jpg
9 2s 242.6 0.033333 scrambled-450.jpg
9 2s 242.6667 0.033333 scrambled-858.jpg
9 2s 242.7333 0.033333 scrambled-209.jpg
9 2s 242.8 0.033333 scrambled-181.jpg
9 2s 242.8667 0.033333 scrambled-724.jpg
9 2s 242.9333 0.033333 scrambled-691.jpg
9 2s 243 0.033333 scrambled-604.jpg
9 2s 243.0667 0.033333 scrambled-839.jpg
9 2s 243.1333 0.033333 scrambled-164.jpg
9 2s 243.2 0.033333 scrambled-866.jpg
9 2s 243.2667 0.033333 scrambled-555.jpg
9 2s 243.3333 0.033333 scrambled-668.jpg
9 2s 243.4 0.033333 scrambled-761.jpg
9 2s 243.4667 0.033333 scrambled-1225.jpg
9 2s 243.5333 0.033333 scrambled-1424.jpg
9 2s 243.6 0.033333 scrambled-349.jpg
9 2s 243.6667 0.033333 scrambled-733.jpg
9 2s 243.7333 0.033333 scrambled-271.jpg
9 2s 243.8 0.033333 scrambled-503.jpg
9 2s 243.8667 0.033333 scrambled-52.jpg
9 2s 243.9333 0.033333 scrambled-1043.jpg
10 8s 256 0.033333 scrambled-1050.jpg
10 8s 256.2667 0.033333 scrambled-837.jpg
10 8s 256.5333 0.033333 scrambled-1273.jpg
10 8s 256.8 0.033333 scrambled-1058.jpg
10 8s 257.0667 0.033333 scrambled-790.jpg
10 8s 257.3333 0.033333 scrambled-491.jpg
10 8s 257.6 0.033333 scrambled-1073.jpg
10 8s 257.8667 0.033333 scrambled-743.jpg
10 8s 258.1333 0.033333 scrambled-667.jpg
10 8s 258.4 0.033333 scrambled-1227.jpg
10 8s 258.6667 0.033333 scrambled-494.jpg
10 8s 258.9333 0.033333 scrambled-771.jpg
10 8s 259.2 0.033333 scrambled-2.jpg
10 8s 259.4667 0.033333 scrambled-21.jpg
10 8s 259.7333 0.033333 scrambled-875.jpg
10 8s 260 0.033333 scrambled-149.jpg
10 8s 260.2667 0.033333 scrambled-1162.jpg
10 8s 260.5333 0.033333 scrambled-1355.jpg
10 8s 260.8 0.033333 scrambled-835.jpg
10 8s 261.0667 0.033333 scrambled-1408.jpg
10 8s 261.3333 0.033333 scrambled-277.jpg
10 8s 261.6 0.033333 scrambled-749.jpg
10 8s 261.8667 0.033333 scrambled-1152.jpg
10 8s 262.1333 0.033333 scrambled-390.jpg
10 8s 262.4 0.033333 scrambled-694.jpg
10 8s 262.6667 0.033333 scrambled-926.jpg
10 8s 262.9333 0.033333 scrambled-245.jpg
10 8s 263.2 0.033333 scrambled-152.jpg
10 8s 263.4667 0.033333 scrambled-513.jpg
10 8s 263.7333 0.033333 scrambled-841.jpg
