Exp2 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
5 2s 130.4 0.033333 scrambled-538.jpg
5 2s 130.4667 0.033333 scrambled-1055.jpg
5 2s 130.5333 0.033333 scrambled-1024.jpg
5 2s 130.6 0.033333 scrambled-614.jpg
5 2s 130.6667 0.033333 scrambled-178.jpg
5 2s 130.7333 0.033333 scrambled-578.jpg
5 2s 130.8 0.033333 scrambled-1213.jpg
5 2s 130.8667 0.033333 scrambled-646.jpg
5 2s 130.9333 0.033333 scrambled-379.jpg
5 2s 131 0.033333 scrambled-1297.jpg
5 2s 131.0667 0.033333 scrambled-323.jpg
5 2s 131.1333 0.033333 scrambled-26.jpg
5 2s 131.2 0.033333 scrambled-905.jpg
5 2s 131.2667 0.033333 scrambled-1330.jpg
5 2s 131.3333 0.033333 scrambled-754.jpg
5 2s 131.4 0.033333 scrambled-361.jpg
5 2s 131.4667 0.033333 scrambled-910.jpg
5 2s 131.5333 0.033333 scrambled-425.jpg
5 2s 131.6 0.033333 scrambled-1049.jpg
5 2s 131.6667 0.033333 scrambled-806.jpg
5 2s 131.7333 0.033333 scrambled-644.jpg
5 2s 131.8 0.033333 scrambled-1027.jpg
5 2s 131.8667 0.033333 scrambled-862.jpg
5 2s 131.9333 0.033333 scrambled-919.jpg
6 8s 144 0.033333 scrambled-1388.jpg
6 8s 144.2667 0.033333 scrambled-908.jpg
6 8s 144.5333 0.033333 scrambled-227.jpg
6 8s 144.8 0.033333 scrambled-432.jpg
6 8s 145.0667 0.033333 scrambled-586.jpg
6 8s 145.3333 0.033333 scrambled-921.jpg
6 8s 145.6 0.033333 scrambled-1136.jpg
6 8s 145.8667 0.033333 scrambled-350.jpg
6 8s 146.1333 0.033333 scrambled-32.jpg
6 8s 146.4 0.033333 scrambled-1397.jpg
6 8s 146.6667 0.033333 scrambled-695.jpg
6 8s 146.9333 0.033333 scrambled-933.jpg
6 8s 147.2 0.033333 scrambled-898.jpg
6 8s 147.4667 0.033333 scrambled-1183.jpg
6 8s 147.7333 0.033333 scrambled-511.jpg
6 8s 148 0.033333 scrambled-1376.jpg
6 8s 148.2667 0.033333 scrambled-815.jpg
6 8s 148.5333 0.033333 scrambled-1196.jpg
6 8s 148.8 0.033333 scrambled-1413.jpg
6 8s 149.0667 0.033333 scrambled-983.jpg
6 8s 149.3333 0.033333 scrambled-1257.jpg
6 8s 149.6 0.033333 scrambled-252.jpg
6 8s 149.8667 0.033333 scrambled-389.jpg
6 8s 150.1333 0.033333 scrambled-1166.jpg
6 8s 150.4 0.033333 scrambled-1023.jpg
6 8s 150.6667 0.033333 scrambled-1063.jpg
6 8s 150.9333 0.033333 scrambled-543.jpg
6 8s 151.2 0.033333 scrambled-1133.jpg
6 8s 151.4667 0.033333 scrambled-1416.jpg
6 8s 151.7333 0.033333 scrambled-300.jpg
7 2s 164 0.033333 scrambled-1087.jpg
7 2s 164.0667 0.033333 scrambled-701.jpg
7 2s 164.1333 0.033333 scrambled-121.jpg
7 2s 164.2 0.033333 scrambled-1272.jpg
7 2s 164.2667 0.033333 scrambled-1299.jpg
7 2s 164.3333 0.033333 scrambled-1129.jpg
7 2s 164.4 0.033333 scrambled-767.jpg
7 2s 164.4667 0.033333 scrambled-711.jpg
7 2s 164.5333 0.033333 scrambled-1135.jpg
7 2s 164.6 0.033333 scrambled-298.jpg
7 2s 164.6667 0.033333 scrambled-351.jpg
7 2s 164.7333 0.033333 scrambled-207.jpg
7 2s 164.8 0.033333 scrambled-27.jpg
7 2s 164.8667 0.033333 scrambled-826.jpg
7 2s 164.9333 0.033333 scrambled-645.jpg
7 2s 165 0.033333 scrambled-1309.jpg
7 2s 165.0667 0.033333 scrambled-1231.jpg
7 2s 165.1333 0.033333 scrambled-886.jpg
7 2s 165.2 0.033333 scrambled-68.jpg
7 2s 165.2667 0.033333 scrambled-1069.jpg
7 2s 165.3333 0.033333 scrambled-1377.jpg
